img_id,img_filename,y,label_name,split,context,context_name
3693,train/4_19_95.jpg,4,horse,0,19,running
3521,train/3_8_48.jpg,3,cat,0,8,walking
8859,train/9_31_96.jpg,9,monkey,0,31,sitting
7572,train/7_5_67.jpg,7,bear,0,5,in_forest
673,train/1_11_174.jpg,1,bird,0,11,on_ground
8514,train/9_0_46.jpg,9,monkey,0,0,in_water
167,train/0_2_8.jpg,0,sheep,0,2,eating
3910,train/4_23_4.png,4,horse,0,23,on_beach
3356,train/3_3_123.jpg,3,cat,0,3,on_snow
6375,train/6_6_90.jpg,6,dog,0,6,on_grass
2744,train/3_17_81.jpg,3,cat,0,17,at_home
4864,train/5_25_155.jpg,5,elephant,0,25,in_zoo
8797,train/9_31_31.jpg,9,monkey,0,31,sitting
4918,train/5_25_66.jpg,5,elephant,0,25,in_zoo
7180,train/7_29_107.jpg,7,bear,0,29,eating_grass
6853,train/7_26_21.jpg,7,bear,0,26,black
8772,train/9_31_158.jpg,9,monkey,0,31,sitting
215,train/0_3_46.jpg,0,sheep,0,3,on_snow
7505,train/7_5_220.jpg,7,bear,0,5,in_forest
2484,train/3_10_89.jpg,3,cat,0,10,in_cage
6311,train/6_6_25.jpg,6,dog,0,6,on_grass
2712,train/3_17_5.jpg,3,cat,0,17,at_home
7474,train/7_5_192.jpg,7,bear,0,5,in_forest
4879,train/5_25_24.jpg,5,elephant,0,25,in_zoo
7461,train/7_5_18.jpg,7,bear,0,5,in_forest
6104,train/6_2_217.jpg,6,dog,0,2,eating
7531,train/7_5_25.jpg,7,bear,0,5,in_forest
4837,train/5_25_126.jpg,5,elephant,0,25,in_zoo
3392,train/3_3_32.jpg,3,cat,0,3,on_snow
7512,train/7_5_23.jpg,7,bear,0,5,in_forest
8542,train/9_0_78.jpg,9,monkey,0,0,in_water
7838,train/8_1_8.jpg,8,cow,0,1,lying
7772,train/8_1_157.jpeg,8,cow,0,1,lying
4391,train/4_9_19.jpg,4,horse,0,9,aside_people
8782,train/9_31_17.jpg,9,monkey,0,31,sitting
6272,train/6_6_13.jpg,6,dog,0,6,on_grass
2545,train/3_17_147.png,3,cat,0,17,at_home
8792,train/9_31_27.jpg,9,monkey,0,31,sitting
4828,train/5_25_116.jpg,5,elephant,0,25,in_zoo
922,train/1_12_17.jpg,1,bird,0,12,on_branch
7832,train/8_1_72.jpg,8,cow,0,1,lying
134,train/0_2_43.jpg,0,sheep,0,2,eating
716,train/1_11_216.jpg,1,bird,0,11,on_ground
6962,train/7_26_91.jpg,7,bear,0,26,black
1304,train/1_15_49.jpg,1,bird,0,15,flying
727,train/1_11_227.jpg,1,bird,0,11,on_ground
4597,train/5_22_137.jpg,5,elephant,0,22,in_river
8816,train/9_31_54.jpg,9,monkey,0,31,sitting
105,train/0_2_115.jpg,0,sheep,0,2,eating
7865,train/8_22_104.jpg,8,cow,0,22,in_river
2816,train/3_20_15.jpg,3,cat,0,20,in_street
1423,train/1_16_88.jpg,1,bird,0,16,in_hand
2040,train/2_17_95.jpg,2,rat,0,17,at_home
3853,train/4_23_130.jpg,4,horse,0,23,on_beach
846,train/1_11_92.jpg,1,bird,0,11,on_ground
1958,train/2_17_118.jpg,2,rat,0,17,at_home
3851,train/4_23_129.jpg,4,horse,0,23,on_beach
3898,train/4_23_27.jpg,4,horse,0,23,on_beach
4943,train/5_25_89.jpg,5,elephant,0,25,in_zoo
3584,train/4_19_112.jpg,4,horse,0,19,running
3906,train/4_23_34.jpg,4,horse,0,23,on_beach
7042,train/7_27_17.jpg,7,bear,0,27,brown
3915,train/4_23_46.jpg,4,horse,0,23,on_beach
822,train/1_11_68.jpg,1,bird,0,11,on_ground
3813,train/4_1_92.jpg,4,horse,0,1,lying
3336,train/3_3_103.jpg,3,cat,0,3,on_snow
7935,train/8_22_54.jpg,8,cow,0,22,in_river
3961,train/4_23_95.jpg,4,horse,0,23,on_beach
662,train/1_11_164.jpg,1,bird,0,11,on_ground
6952,train/7_26_79.jpg,7,bear,0,26,black
160,train/0_2_71.jpg,0,sheep,0,2,eating
7504,train/7_5_22.jpg,7,bear,0,5,in_forest
3389,train/3_3_3.jpg,3,cat,0,3,on_snow
7937,train/8_22_57.jpg,8,cow,0,22,in_river
296,train/0_4_48.jpg,0,sheep,0,4,on_road
4874,train/5_25_18.jpg,5,elephant,0,25,in_zoo
668,train/1_11_17.jpg,1,bird,0,11,on_ground
3373,train/3_3_143.jpg,3,cat,0,3,on_snow
8781,train/9_31_167.jpeg,9,monkey,0,31,sitting
7029,train/7_27_156.jpg,7,bear,0,27,brown
3384,train/3_3_25.jpg,3,cat,0,3,on_snow
3908,train/4_23_36.jpg,4,horse,0,23,on_beach
1406,train/1_16_63.jpg,1,bird,0,16,in_hand
5333,train/6_0_20.jpg,6,dog,0,0,in_water
505,train/0_6_67.jpg,0,sheep,0,6,on_grass
3401,train/3_3_42.jpg,3,cat,0,3,on_snow
8979,train/9_5_131.jpg,9,monkey,0,5,in_forest
8785,train/9_31_2.jpg,9,monkey,0,31,sitting
6795,train/7_26_155.jpg,7,bear,0,26,black
5741,train/6_23_123.jpg,6,dog,0,23,on_beach
4612,train/5_22_154.jpg,5,elephant,0,22,in_river
4930,train/5_25_77.png,5,elephant,0,25,in_zoo
7634,train/8_14_13.png,8,cow,0,14,standing
1939,train/2_17_1.jpg,2,rat,0,17,at_home
565,train/0_8_44.jpg,0,sheep,0,8,walking
2785,train/3_20_12.jpg,3,cat,0,20,in_street
545,train/0_8_22.jpg,0,sheep,0,8,walking
4752,train/5_24_38.jpg,5,elephant,0,24,in_circus
2923,train/3_20_99.jpg,3,cat,0,20,in_street
4780,train/5_24_70.jpg,5,elephant,0,24,in_circus
620,train/1_11_123.jpg,1,bird,0,11,on_ground
3902,train/4_23_30.jpg,4,horse,0,23,on_beach
4928,train/5_25_75.jpg,5,elephant,0,25,in_zoo
5334,train/6_0_21.png,6,dog,0,0,in_water
1962,train/2_17_122.jpg,2,rat,0,17,at_home
3382,train/3_3_22.jpg,3,cat,0,3,on_snow
8327,train/8_5_9.jpg,8,cow,0,5,in_forest
4935,train/5_25_81.jpg,5,elephant,0,25,in_zoo
2620,train/3_17_218.jpg,3,cat,0,17,at_home
1999,train/2_17_50.jpg,2,rat,0,17,at_home
9197,train/9_8_56.jpg,9,monkey,0,8,walking
5423,train/6_10_113.jpg,6,dog,0,10,in_cage
630,train/1_11_133.jpg,1,bird,0,11,on_ground
7639,train/8_14_18.jpg,8,cow,0,14,standing
3395,train/3_3_36.jpg,3,cat,0,3,on_snow
6290,train/6_6_148.jpg,6,dog,0,6,on_grass
7479,train/7_5_197.jpg,7,bear,0,5,in_forest
6784,train/7_26_145.jpg,7,bear,0,26,black
2663,train/3_17_260.jpg,3,cat,0,17,at_home
7879,train/8_22_12.jpg,8,cow,0,22,in_river
6339,train/6_6_54.jpg,6,dog,0,6,on_grass
5397,train/6_0_89.jpg,6,dog,0,0,in_water
6922,train/7_26_48.jpg,7,bear,0,26,black
6806,train/7_26_166.jpg,7,bear,0,26,black
5349,train/6_0_39.jpg,6,dog,0,0,in_water
3340,train/3_3_107.jpg,3,cat,0,3,on_snow
3398,train/3_3_39.jpg,3,cat,0,3,on_snow
562,train/0_8_40.jpg,0,sheep,0,8,walking
8790,train/9_31_24.jpg,9,monkey,0,31,sitting
7447,train/7_5_167.jpg,7,bear,0,5,in_forest
6266,train/6_6_123.jpg,6,dog,0,6,on_grass
7507,train/7_5_222.jpg,7,bear,0,5,in_forest
6878,train/7_26_232.jpg,7,bear,0,26,black
3368,train/3_3_138.jpg,3,cat,0,3,on_snow
6601,train/7_1_162.jpg,7,bear,0,1,lying
8832,train/9_31_7.jpg,9,monkey,0,31,sitting
633,train/1_11_136.jpg,1,bird,0,11,on_ground
8478,train/9_0_112.jpg,9,monkey,0,0,in_water
8824,train/9_31_61.jpg,9,monkey,0,31,sitting
815,train/1_11_61.jpg,1,bird,0,11,on_ground
229,train/0_3_6.jpg,0,sheep,0,3,on_snow
3667,train/4_19_68.jpg,4,horse,0,19,running
775,train/1_11_272.jpg,1,bird,0,11,on_ground
5329,train/6_0_16.jpg,6,dog,0,0,in_water
5693,train/6_1_76.jpeg,6,dog,0,1,lying
6854,train/7_26_210.jpg,7,bear,0,26,black
1244,train/1_15_173.jpg,1,bird,0,15,flying
2448,train/3_10_5.jpg,3,cat,0,10,in_cage
6270,train/6_6_127.png,6,dog,0,6,on_grass
2894,train/3_20_65.jpg,3,cat,0,20,in_street
574,train/0_8_56.jpg,0,sheep,0,8,walking
307,train/0_4_60.jpg,0,sheep,0,4,on_road
7586,train/7_5_8.jpg,7,bear,0,5,in_forest
1388,train/1_16_43.jpg,1,bird,0,16,in_hand
696,train/1_11_198.jpg,1,bird,0,11,on_ground
8561,train/9_0_98.jpg,9,monkey,0,0,in_water
3888,train/4_23_17.jpg,4,horse,0,23,on_beach
4802,train/5_24_91.jpg,5,elephant,0,24,in_circus
3928,train/4_23_59.jpg,4,horse,0,23,on_beach
3870,train/4_23_149.jpg,4,horse,0,23,on_beach
735,train/1_11_234.jpg,1,bird,0,11,on_ground
2739,train/3_17_77.jpg,3,cat,0,17,at_home
6244,train/6_6_10.jpg,6,dog,0,6,on_grass
2028,train/2_17_81.jpg,2,rat,0,17,at_home
7946,train/8_22_69.jpg,8,cow,0,22,in_river
7518,train/7_5_235.jpg,7,bear,0,5,in_forest
5076,train/5_5_114.jpg,5,elephant,0,5,in_forest
709,train/1_11_209.jpg,1,bird,0,11,on_ground
2524,train/3_17_127.jpg,3,cat,0,17,at_home
7026,train/7_27_153.jpg,7,bear,0,27,brown
3951,train/4_23_85.jpg,4,horse,0,23,on_beach
6312,train/6_6_26.jpg,6,dog,0,6,on_grass
163,train/0_2_74.jpg,0,sheep,0,2,eating
8774,train/9_31_16.png,9,monkey,0,31,sitting
2071,train/2_18_5.jpg,2,rat,0,18,in_hole
8060,train/8_2_51.png,8,cow,0,2,eating
60,train/0_1_68.jpg,0,sheep,0,1,lying
316,train/0_4_70.jpg,0,sheep,0,4,on_road
3386,train/3_3_27.gif,3,cat,0,3,on_snow
1997,train/2_17_47.jpg,2,rat,0,17,at_home
7020,train/7_27_148.png,7,bear,0,27,brown
5975,train/6_23_92.jpg,6,dog,0,23,on_beach
3924,train/4_23_54.jpg,4,horse,0,23,on_beach
7470,train/7_5_189.jpg,7,bear,0,5,in_forest
7930,train/8_22_5.jpg,8,cow,0,22,in_river
1973,train/2_17_20.jpg,2,rat,0,17,at_home
9216,train/9_8_79.jpg,9,monkey,0,8,walking
6343,train/6_6_58.jpg,6,dog,0,6,on_grass
3823,train/4_23_102.jpg,4,horse,0,23,on_beach
786,train/1_11_32.jpg,1,bird,0,11,on_ground
3415,train/3_3_56.jpeg,3,cat,0,3,on_snow
5103,train/5_5_143.jpg,5,elephant,0,5,in_forest
3153,train/3_2_188.jpg,3,cat,0,2,eating
7759,train/8_1_142.jpg,8,cow,0,1,lying
178,train/0_2_92.jpg,0,sheep,0,2,eating
3954,train/4_23_89.jpg,4,horse,0,23,on_beach
2756,train/3_17_92. jp,3,cat,0,17,at_home
6391,train/7_0_105.jpg,7,bear,0,0,in_water
3854,train/4_23_131.jpg,4,horse,0,23,on_beach
4783,train/5_24_73.jpg,5,elephant,0,24,in_circus
821,train/1_11_67.jpg,1,bird,0,11,on_ground
4409,train/4_9_36.jpg,4,horse,0,9,aside_people
7863,train/8_22_102.jpg,8,cow,0,22,in_river
670,train/1_11_171.jpg,1,bird,0,11,on_ground
2030,train/2_17_84.jpg,2,rat,0,17,at_home
4868,train/5_25_159.jpg,5,elephant,0,25,in_zoo
6269,train/6_6_126.jpg,6,dog,0,6,on_grass
132,train/0_2_41.jpg,0,sheep,0,2,eating
8056,train/8_2_48.jpg,8,cow,0,2,eating
4901,train/5_25_45.jpg,5,elephant,0,25,in_zoo
4647,train/5_22_31.jpg,5,elephant,0,22,in_river
3391,train/3_3_31.jpg,3,cat,0,3,on_snow
637,train/1_11_14.jpg,1,bird,0,11,on_ground
651,train/1_11_152.jpg,1,bird,0,11,on_ground
3416,train/3_3_57.jpg,3,cat,0,3,on_snow
871,train/1_12_12.jpg,1,bird,0,12,on_branch
5059,train/5_5_0.jpg,5,elephant,0,5,in_forest
1941,train/2_17_100.jpg,2,rat,0,17,at_home
6709,train/7_1_71.jpg,7,bear,0,1,lying
8840,train/9_31_77.jpg,9,monkey,0,31,sitting
7458,train/7_5_177.jpg,7,bear,0,5,in_forest
1942,train/2_17_101.jpg,2,rat,0,17,at_home
7452,train/7_5_171.png,7,bear,0,5,in_forest
1376,train/1_16_3.jpg,1,bird,0,16,in_hand
4990,train/5_2_27.jpg,5,elephant,0,2,eating
712,train/1_11_212.jpg,1,bird,0,11,on_ground
7437,train/7_5_157.jpg,7,bear,0,5,in_forest
6279,train/6_6_137.jpg,6,dog,0,6,on_grass
5932,train/6_23_50.png,6,dog,0,23,on_beach
671,train/1_11_172.jpg,1,bird,0,11,on_ground
8861,train/9_31_98.jpg,9,monkey,0,31,sitting
8811,train/9_31_49.jpeg,9,monkey,0,31,sitting
7923,train/8_22_43.jpg,8,cow,0,22,in_river
9172,train/9_8_30.jpg,9,monkey,0,8,walking
8852,train/9_31_89.jpg,9,monkey,0,31,sitting
5537,train/6_19_36.jpg,6,dog,0,19,running
6263,train/6_6_120.jpg,6,dog,0,6,on_grass
6059,train/6_2_173.jpg,6,dog,0,2,eating
3822,train/4_23_100.jpg,4,horse,0,23,on_beach
7418,train/7_5_136.jpg,7,bear,0,5,in_forest
7396,train/7_5_115.jpg,7,bear,0,5,in_forest
1073,train/1_12_92.jpg,1,bird,0,12,on_branch
6259,train/6_6_117.jpg,6,dog,0,6,on_grass
5872,train/6_23_248.jpg,6,dog,0,23,on_beach
7610,train/8_14_101.jpg,8,cow,0,14,standing
4910,train/5_25_58.jpg,5,elephant,0,25,in_zoo
327,train/0_4_81.jpg,0,sheep,0,4,on_road
7496,train/7_5_212.jpg,7,bear,0,5,in_forest
8980,train/9_5_132.jpg,9,monkey,0,5,in_forest
4766,train/5_24_52.jpg,5,elephant,0,24,in_circus
4410,train/4_9_37.jpg,4,horse,0,9,aside_people
544,train/0_8_21.jpg,0,sheep,0,8,walking
6942,train/7_26_7.jpg,7,bear,0,26,black
9180,train/9_8_38.jpg,9,monkey,0,8,walking
8506,train/9_0_39.jpeg,9,monkey,0,0,in_water
814,train/1_11_60.png,1,bird,0,11,on_ground
3033,train/3_22_71.jpg,3,cat,0,22,in_river
158,train/0_2_7.jpg,0,sheep,0,2,eating
3939,train/4_23_72.jpg,4,horse,0,23,on_beach
7898,train/8_22_15.jpg,8,cow,0,22,in_river
6956,train/7_26_82.jpg,7,bear,0,26,black
6310,train/6_6_24.jpg,6,dog,0,6,on_grass
96,train/0_2_104.jpg,0,sheep,0,2,eating
3955,train/4_23_9.jpg,4,horse,0,23,on_beach
5425,train/6_10_115.jpg,6,dog,0,10,in_cage
4365,train/4_9_103.jpg,4,horse,0,9,aside_people
4562,train/5_22_103.jpg,5,elephant,0,22,in_river
600,train/1_11_104.jpg,1,bird,0,11,on_ground
4671,train/5_22_55.jpg,5,elephant,0,22,in_river
139,train/0_2_48.jpg,0,sheep,0,2,eating
7548,train/7_5_43.jpg,7,bear,0,5,in_forest
335,train/0_4_92.jpg,0,sheep,0,4,on_road
554,train/0_8_31.jpg,0,sheep,0,8,walking
842,train/1_11_88.jpg,1,bird,0,11,on_ground
360,train/0_5_29.jpg,0,sheep,0,5,in_forest
4867,train/5_25_158.jpg,5,elephant,0,25,in_zoo
8728,train/9_31_112.jpg,9,monkey,0,31,sitting
4806,train/5_24_95.jpg,5,elephant,0,24,in_circus
3828,train/4_23_107.jpg,4,horse,0,23,on_beach
920,train/1_12_168.jpg,1,bird,0,12,on_branch
1251,train/1_15_18.jpg,1,bird,0,15,flying
4413,train/4_9_4.png,4,horse,0,9,aside_people
2574,train/3_17_176.jpg,3,cat,0,17,at_home
2148,train/2_2_174.jpg,2,rat,0,2,eating
7963,train/8_22_85.jpg,8,cow,0,22,in_river
6382,train/6_6_97.jpg,6,dog,0,6,on_grass
5161,train/5_5_56.jpg,5,elephant,0,5,in_forest
5793,train/6_23_175.jpg,6,dog,0,23,on_beach
7841,train/8_1_82.jpg,8,cow,0,1,lying
3655,train/4_19_54.jpg,4,horse,0,19,running
93,train/0_2_101.jpg,0,sheep,0,2,eating
474,train/0_6_36.jpg,0,sheep,0,6,on_grass
4624,train/5_22_167.jpg,5,elephant,0,22,in_river
4454,train/4_9_88.jpg,4,horse,0,9,aside_people
4893,train/5_25_37.jpg,5,elephant,0,25,in_zoo
817,train/1_11_63.jpg,1,bird,0,11,on_ground
6875,train/7_26_23.jpg,7,bear,0,26,black
6974,train/7_27_101.jpg,7,bear,0,27,brown
701,train/1_11_201.jpg,1,bird,0,11,on_ground
6378,train/6_6_93.jpg,6,dog,0,6,on_grass
7383,train/7_5_102.jpg,7,bear,0,5,in_forest
3862,train/4_23_140.jpg,4,horse,0,23,on_beach
3629,train/4_19_29.jpg,4,horse,0,19,running
4462,train/4_9_96.jpg,4,horse,0,9,aside_people
7948,train/8_22_70.jpg,8,cow,0,22,in_river
1547,train/1_2_38.jpg,1,bird,0,2,eating
121,train/0_2_28.jpg,0,sheep,0,2,eating
4453,train/4_9_87.jpg,4,horse,0,9,aside_people
4842,train/5_25_130.jpg,5,elephant,0,25,in_zoo
5172,train/5_5_68.jpg,5,elephant,0,5,in_forest
2975,train/3_22_150.jpg,3,cat,0,22,in_river
7184,train/7_29_110.jpg,7,bear,0,29,eating_grass
7954,train/8_22_77.jpg,8,cow,0,22,in_river
7403,train/7_5_121.jpg,7,bear,0,5,in_forest
2017,train/2_17_69.jpg,2,rat,0,17,at_home
706,train/1_11_206.jpg,1,bird,0,11,on_ground
4760,train/5_24_47.jpg,5,elephant,0,24,in_circus
6932,train/7_26_59.jpg,7,bear,0,26,black
3890,train/4_23_19.jpg,4,horse,0,23,on_beach
2777,train/3_20_112.jpg,3,cat,0,20,in_street
9189,train/9_8_47.jpg,9,monkey,0,8,walking
8273,train/8_5_34.png,8,cow,0,5,in_forest
7957,train/8_22_8.jpg,8,cow,0,22,in_river
7969,train/8_22_92.jpg,8,cow,0,22,in_river
3665,train/4_19_66.jpg,4,horse,0,19,running
5359,train/6_0_49.jpg,6,dog,0,0,in_water
3752,train/4_1_31.jpg,4,horse,0,1,lying
4399,train/4_9_27.jpg,4,horse,0,9,aside_people
688,train/1_11_19.jpg,1,bird,0,11,on_ground
8794,train/9_31_29.jpg,9,monkey,0,31,sitting
6958,train/7_26_85.jpg,7,bear,0,26,black
4882,train/5_25_27.jpg,5,elephant,0,25,in_zoo
3839,train/4_23_118.jpg,4,horse,0,23,on_beach
7823,train/8_1_62.jpg,8,cow,0,1,lying
313,train/0_4_67.jpg,0,sheep,0,4,on_road
5432,train/6_10_13.jpg,6,dog,0,10,in_cage
7794,train/8_1_32.jpg,8,cow,0,1,lying
1387,train/1_16_42.jpg,1,bird,0,16,in_hand
7663,train/8_14_46.jpg,8,cow,0,14,standing
5345,train/6_0_34.jpg,6,dog,0,0,in_water
2856,train/3_20_28.jpg,3,cat,0,20,in_street
7489,train/7_5_205.jpg,7,bear,0,5,in_forest
3419,train/3_3_60.jpg,3,cat,0,3,on_snow
6924,train/7_26_50.jpg,7,bear,0,26,black
649,train/1_11_150.jpg,1,bird,0,11,on_ground
666,train/1_11_168.jpg,1,bird,0,11,on_ground
3616,train/4_19_17.jpg,4,horse,0,19,running
3379,train/3_3_2.jpeg,3,cat,0,3,on_snow
173,train/0_2_86.jpg,0,sheep,0,2,eating
7565,train/7_5_60.jpg,7,bear,0,5,in_forest
618,train/1_11_121.jpg,1,bird,0,11,on_ground
5315,train/6_0_128.jpg,6,dog,0,0,in_water
3534,train/3_8_62.jpg,3,cat,0,8,walking
1987,train/2_17_36.jpg,2,rat,0,17,at_home
422,train/0_6_101.jpg,0,sheep,0,6,on_grass
5488,train/6_10_76.jpg,6,dog,0,10,in_cage
116,train/0_2_23.jpg,0,sheep,0,2,eating
3988,train/4_3_121.jpg,4,horse,0,3,on_snow
760,train/1_11_259.jpg,1,bird,0,11,on_ground
3524,train/3_8_50.jpg,3,cat,0,8,walking
3733,train/4_1_136.jpg,4,horse,0,1,lying
3819,train/4_23_0.jpg,4,horse,0,23,on_beach
7438,train/7_5_158.jpg,7,bear,0,5,in_forest
610,train/1_11_114.jpg,1,bird,0,11,on_ground
8819,train/9_31_57.jpg,9,monkey,0,31,sitting
723,train/1_11_223.jpg,1,bird,0,11,on_ground
7796,train/8_1_34.jpg,8,cow,0,1,lying
7609,train/8_14_10.jpg,8,cow,0,14,standing
7965,train/8_22_87.jpg,8,cow,0,22,in_river
2024,train/2_17_77.jpg,2,rat,0,17,at_home
6783,train/7_26_144.jpg,7,bear,0,26,black
5327,train/6_0_140.jpg,6,dog,0,0,in_water
8826,train/9_31_63.jpg,9,monkey,0,31,sitting
3689,train/4_19_91.jpg,4,horse,0,19,running
6136,train/6_2_247.jpg,6,dog,0,2,eating
5365,train/6_0_55.jpg,6,dog,0,0,in_water
2065,train/2_18_38.jpg,2,rat,0,18,in_hole
6051,train/6_2_166.jpg,6,dog,0,2,eating
7152,train/7_27_79.jpg,7,bear,0,27,brown
7516,train/7_5_233.jpg,7,bear,0,5,in_forest
2649,train/3_17_247.jpg,3,cat,0,17,at_home
6805,train/7_26_165.jpg,7,bear,0,26,black
1977,train/2_17_25.jpg,2,rat,0,17,at_home
4831,train/5_25_119.jpg,5,elephant,0,25,in_zoo
6309,train/6_6_23.jpg,6,dog,0,6,on_grass
7802,train/8_1_4.jpg,8,cow,0,1,lying
3436,train/3_3_78.jpg,3,cat,0,3,on_snow
4408,train/4_9_35.jpg,4,horse,0,9,aside_people
9193,train/9_8_52.jpg,9,monkey,0,8,walking
3378,train/3_3_19.jpg,3,cat,0,3,on_snow
6248,train/6_6_103.jpg,6,dog,0,6,on_grass
1678,train/1_6_167.jpg,1,bird,0,6,on_grass
4911,train/5_25_59.jpg,5,elephant,0,25,in_zoo
644,train/1_11_146.jpg,1,bird,0,11,on_ground
6809,train/7_26_169.jpg,7,bear,0,26,black
7543,train/7_5_39.jpg,7,bear,0,5,in_forest
7967,train/8_22_89.jpg,8,cow,0,22,in_river
7744,train/8_1_126.jpg,8,cow,0,1,lying
7493,train/7_5_209.jpg,7,bear,0,5,in_forest
580,train/0_8_63.png,0,sheep,0,8,walking
5403,train/6_0_95.jpg,6,dog,0,0,in_water
6879,train/7_26_233.jpg,7,bear,0,26,black
5912,train/6_23_31.jpg,6,dog,0,23,on_beach
7462,train/7_5_180.jpg,7,bear,0,5,in_forest
4810,train/5_24_99.jpg,5,elephant,0,24,in_circus
7167,train/7_27_93.jpg,7,bear,0,27,brown
2579,train/3_17_180.jpg,3,cat,0,17,at_home
797,train/1_11_44.jpg,1,bird,0,11,on_ground
1930,train/2_10_48.jpg,2,rat,0,10,in_cage
3683,train/4_19_84.jpg,4,horse,0,19,running
3383,train/3_3_24.jpg,3,cat,0,3,on_snow
2709,train/3_17_46.png,3,cat,0,17,at_home
729,train/1_11_229.jpg,1,bird,0,11,on_ground
7571,train/7_5_66.jpg,7,bear,0,5,in_forest
7915,train/8_22_35.png,8,cow,0,22,in_river
176,train/0_2_90.jpg,0,sheep,0,2,eating
4886,train/5_25_30.jpg,5,elephant,0,25,in_zoo
5298,train/6_0_110.jpg,6,dog,0,0,in_water
5152,train/5_5_48.jpg,5,elephant,0,5,in_forest
3960,train/4_23_94.jpg,4,horse,0,23,on_beach
4732,train/5_24_15.jpg,5,elephant,0,24,in_circus
4725,train/5_24_109.jpg,5,elephant,0,24,in_circus
798,train/1_11_45.jpg,1,bird,0,11,on_ground
4872,train/5_25_162.jpg,5,elephant,0,25,in_zoo
7873,train/8_22_114.png,8,cow,0,22,in_river
1981,train/2_17_3.jpg,2,rat,0,17,at_home
9196,train/9_8_55.png,9,monkey,0,8,walking
6899,train/7_26_252.jpg,7,bear,0,26,black
645,train/1_11_147.jpg,1,bird,0,11,on_ground
6358,train/6_6_73.jpg,6,dog,0,6,on_grass
6758,train/7_26_12.jpg,7,bear,0,26,black
6012,train/6_2_128.jpg,6,dog,0,2,eating
4418,train/4_9_44.jpg,4,horse,0,9,aside_people
6063,train/6_2_177.jpg,6,dog,0,2,eating
6888,train/7_26_241.jpg,7,bear,0,26,black
5407,train/6_0_99.jpg,6,dog,0,0,in_water
2554,train/3_17_155.jpg,3,cat,0,17,at_home
2566,train/3_17_168.jpg,3,cat,0,17,at_home
7451,train/7_5_170.jpg,7,bear,0,5,in_forest
3396,train/3_3_37.jpg,3,cat,0,3,on_snow
3873,train/4_23_151.jpg,4,horse,0,23,on_beach
3451,train/3_3_96.jpg,3,cat,0,3,on_snow
6898,train/7_26_251.jpg,7,bear,0,26,black
7592,train/7_5_85.jpg,7,bear,0,5,in_forest
6250,train/6_6_106.jpg,6,dog,0,6,on_grass
5319,train/6_0_132.jpg,6,dog,0,0,in_water
4883,train/5_25_28.jpg,5,elephant,0,25,in_zoo
6178,train/6_2_37.jpg,6,dog,0,2,eating
2053,train/2_18_2.jpg,2,rat,0,18,in_hole
4873,train/5_25_17.jpg,5,elephant,0,25,in_zoo
7558,train/7_5_52.jpg,7,bear,0,5,in_forest
8467,train/9_0_100.jpg,9,monkey,0,0,in_water
7831,train/8_1_71.jpg,8,cow,0,1,lying
2025,train/2_17_78.jpg,2,rat,0,17,at_home
1370,train/1_16_24.jpg,1,bird,0,16,in_hand
6341,train/6_6_56.jpg,6,dog,0,6,on_grass
8712,train/9_2_98.jpg,9,monkey,0,2,eating
8833,train/9_31_70.jpg,9,monkey,0,31,sitting
4845,train/5_25_134.jpg,5,elephant,0,25,in_zoo
1991,train/2_17_40.jpg,2,rat,0,17,at_home
7907,train/8_22_25.jpg,8,cow,0,22,in_river
921,train/1_12_169.jpg,1,bird,0,12,on_branch
2699,train/3_17_37.jpg,3,cat,0,17,at_home
7593,train/7_5_86.jpg,7,bear,0,5,in_forest
4916,train/5_25_64.jpg,5,elephant,0,25,in_zoo
7856,train/8_1_98.jpg,8,cow,0,1,lying
5309,train/6_0_120.jpg,6,dog,0,0,in_water
8834,train/9_31_71.jpg,9,monkey,0,31,sitting
8717,train/9_31_100.jpg,9,monkey,0,31,sitting
3837,train/4_23_116.jpg,4,horse,0,23,on_beach
7545,train/7_5_40.jpg,7,bear,0,5,in_forest
6761,train/7_26_123.jpg,7,bear,0,26,black
6246,train/6_6_101.jpg,6,dog,0,6,on_grass
7934,train/8_22_53.jpg,8,cow,0,22,in_river
7140,train/7_27_68.jpg,7,bear,0,27,brown
3912,train/4_23_42.jpg,4,horse,0,23,on_beach
976,train/1_12_220.jpg,1,bird,0,12,on_branch
3885,train/4_23_162.jpeg,4,horse,0,23,on_beach
3405,train/3_3_46.jpg,3,cat,0,3,on_snow
619,train/1_11_122.jpg,1,bird,0,11,on_ground
7450,train/7_5_17.jpg,7,bear,0,5,in_forest
8838,train/9_31_75.jpg,9,monkey,0,31,sitting
7546,train/7_5_41.jpg,7,bear,0,5,in_forest
9232,train/9_8_98.asp,9,monkey,0,8,walking
708,train/1_11_208.jpg,1,bird,0,11,on_ground
6915,train/7_26_41.jpg,7,bear,0,26,black
718,train/1_11_218.jpg,1,bird,0,11,on_ground
4840,train/5_25_129.jpg,5,elephant,0,25,in_zoo
8086,train/8_2_78.jpg,8,cow,0,2,eating
1984,train/2_17_33.jpg,2,rat,0,17,at_home
4892,train/5_25_36.jpg,5,elephant,0,25,in_zoo
7457,train/7_5_176.jpg,7,bear,0,5,in_forest
849,train/1_11_95.jpg,1,bird,0,11,on_ground
698,train/1_11_2.jpg,1,bird,0,11,on_ground
